transcript_Id,Interviewer,Child,Sentiment (window size 7 / 0.6 threshold)
NA0016-M6,HM-HM,And he was angry because his dinner was cold,"{'sequence': 'And he was angry because his dinner was cold', 'labels': ['anger', 'fear', 'sadness', 'enjoyment'], 'scores': [0.9451865553855896, 0.021004293113946915, 0.018438275903463364, 0.01537083089351654]}"
NA0016-M6,WHAT HAPPENED THEN,Then he just was throwing his spaghetti at the wall and the plate smashed everywhere,"{'sequence': 'Then he just was throwing his spaghetti at the wall and the plate smashed everywhere', 'labels': ['anger', 'enjoyment', 'sadness', 'fear'], 'scores': [0.7517356276512146, 0.093869149684906, 0.08738241344690323, 0.06701284646987915]}"
NA0016-M6,THE PLATE SMASHED EVERYWHERE,Yeah and it made this big red mark on the wall,"{'sequence': 'Yeah and it made this big red mark on the wall', 'labels': ['anger', 'sadness', 'fear', 'enjoyment'], 'scores': [0.6899473667144775, 0.13727085292339325, 0.10434359312057495, 0.06843815743923187]}"
NA0016-M6,HM WHAT ELSE HAPPENED,Then that was when he was just being nasty and saying mean things,"{'sequence': 'Then that was when he was just being nasty and saying mean things', 'labels': ['anger', 'fear', 'sadness', 'enjoyment'], 'scores': [0.7886166572570801, 0.09204217046499252, 0.08896642923355103, 0.03037477470934391]}"
NA0016-M6,HM-HM,And that was the part where he hurt Mum,"{'sequence': 'Then that was when he was just being nasty and saying mean things. And that was the part where he hurt Mum', 'labels': ['anger', 'sadness', 'fear', 'enjoyment'], 'scores': [0.630841076374054, 0.23967128992080688, 0.10154592990875244, 0.027941733598709106]}"
NA0016-M6,TELL ME MORE ABOUT THE PART WHERE HE’S HURT YOUR MUM,He just hurt her and she fell down on the ground,"{'sequence': 'Then that was when he was just being nasty and saying mean things. And that was the part where he hurt Mum. He just hurt her and she fell down on the ground', 'labels': ['anger', 'sadness', 'fear', 'enjoyment'], 'scores': [0.44952690601348877, 0.3968716561794281, 0.12096954882144928, 0.03263188153505325]}"
NA0016-M6,HM-HM,And she wasn't moving,"{'sequence': ""Then that was when he was just being nasty and saying mean things. And that was the part where he hurt Mum. He just hurt her and she fell down on the ground. And she wasn't moving"", 'labels': ['anger', 'sadness', 'fear', 'enjoyment'], 'scores': [0.42686381936073303, 0.40632933378219604, 0.1241813376545906, 0.04262552410364151]}"
NA0072-PC ,OKAY YOU SAID THAT THAT HAPPENED MORE THAN ONE TIME DID IT HAPPEN MORE THAN ONE TIME ON DIFFERENT DAYS OR MORE THAN ONE TIME ON THE SAME DAY,On different days,"{'sequence': 'On different days', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.4201483130455017, 0.2940608263015747, 0.21358336508274078, 0.07220745831727982]}"
NA0072-PC ,OKAY TELL ME ABOUT ANOTHER TIME THAT YOU CAN REMEMBER,I woke up and his dirty spot was in his hand and then we heard a noise,"{'sequence': 'On different days. I woke up and his dirty spot was in his hand and then we heard a noise', 'labels': ['sadness', 'fear', 'enjoyment', 'anger'], 'scores': [0.2742770314216614, 0.2653261721134186, 0.23119953274726868, 0.2291972041130066]}"
NA0072-PC ,OKAY AND THEN WHAT HAPPENED,And then he got into bed,"{'sequence': 'On different days. I woke up and his dirty spot was in his hand and then we heard a noise. And then he got into bed', 'labels': ['fear', 'sadness', 'anger', 'enjoyment'], 'scores': [0.30009758472442627, 0.25739404559135437, 0.2415032535791397, 0.20100519061088562]}"
NA0072-PC ,HM-HM TELL ME ABOUT THE PART WHERE YOU SAID YOU HEARD A NOISE,We heard a noise and I think it was my aunty and uncle going to bed,"{'sequence': 'On different days. I woke up and his dirty spot was in his hand and then we heard a noise. And then he got into bed. We heard a noise and I think it was my aunty and uncle going to bed', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.3078004717826843, 0.2671452462673187, 0.24254444241523743, 0.18250983953475952]}"
NA0072-PC ,HM-HM AND DOES ANYONE ELSE APART FROM MUM KNOW THAT CALLUM HAD PUT HIS DIRTY SPOT IN YOUR BOTTOM,No,"{'sequence': 'On different days. I woke up and his dirty spot was in his hand and then we heard a noise. And then he got into bed. We heard a noise and I think it was my aunty and uncle going to bed. No', 'labels': ['fear', 'enjoyment', 'sadness', 'anger'], 'scores': [0.2827274203300476, 0.2680903673171997, 0.2612993121147156, 0.18788287043571472]}"
NA0072-PC ,OKAY SO WHERE WERE YOUR AUNTY AND UNCLE WHEN CALLUM PUT HIS DIRTY SPOT IN YOUR BOTTOM,I think they were asleep,"{'sequence': 'On different days. I woke up and his dirty spot was in his hand and then we heard a noise. And then he got into bed. We heard a noise and I think it was my aunty and uncle going to bed. No. I think they were asleep', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.3021099269390106, 0.28824853897094727, 0.23573467135429382, 0.1739068478345871]}"
NA0072-PC ,OKAY AND HAS CALLUM EVER SAID ANYTHING TO YOU ABOUT PUTTING HIS DIRTY SPOT IN YOUR BOTTOM,No,"{'sequence': 'On different days. I woke up and his dirty spot was in his hand and then we heard a noise. And then he got into bed. We heard a noise and I think it was my aunty and uncle going to bed. No. I think they were asleep. No', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.28567710518836975, 0.2784295678138733, 0.2608978748321533, 0.17499542236328125]}"
NA0085-PC,UP TO YOUR CHIN ALL RIGHT SO TELL ME ABOUT THE BIT WHEN HE TICKLES YOUR MINI HOW LONG DOES HE DO THIS FOR,A long time,"{'sequence': 'A long time', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.3711601793766022, 0.23812977969646454, 0.217183455824852, 0.1735265702009201]}"
NA0085-PC,A LONG TIME WHAT DOES IT FEEL LIKE,A bit yucky,"{'sequence': 'A long time. A bit yucky', 'labels': ['sadness', 'fear', 'anger', 'enjoyment'], 'scores': [0.6126747727394104, 0.19029828906059265, 0.1041109710931778, 0.09291593730449677]}"
NA0085-PC,OKAY ALL RIGHT WHEN THIS HAPPENS WHERE’S MUM,She's at work,"{'sequence': ""A long time. A bit yucky. She's at work"", 'labels': ['sadness', 'fear', 'anger', 'enjoyment'], 'scores': [0.7074829339981079, 0.15961988270282745, 0.07298605889081955, 0.05991114303469658]}"
NA0085-PC,HM-HM I WANT TO FIND OUT A BIT MORE ABOUT WHERE THIS HAPPENED WHERE DO YOU HAVE YOUR BATH,In the bathroom in the big one,"{'sequence': ""A long time. A bit yucky. She's at work. In the bathroom in the big one"", 'labels': ['sadness', 'fear', 'anger', 'enjoyment'], 'scores': [0.5393881797790527, 0.2629989981651306, 0.12794554233551025, 0.0696672797203064]}"
NA0085-PC,IN THE BIG BATHROOM OKAY SO I KNOW A LITTLE BIT ABOUT YOUR FAMILY BUT CAN YOU TELL ME A BIT MORE ABOUT YOUR FAMILY I KNOW YOU’VE GOT A MUM AND STEPHEN CAN YOU TELL ME MORE ABOUT YOUR FAMILY,Yes,"{'sequence': ""A long time. A bit yucky. She's at work. In the bathroom in the big one. Yes"", 'labels': ['sadness', 'fear', 'anger', 'enjoyment'], 'scores': [0.5480734705924988, 0.26488590240478516, 0.12395630031824112, 0.06308435648679733]}"
NA0085-PC,TELL ME WHO’S IN YOUR FAMILY,My real dad but he doesn't live with us and then we have one dog,"{'sequence': ""A long time. A bit yucky. She's at work. In the bathroom in the big one. Yes. My real dad but he doesn't live with us and then we have one dog"", 'labels': ['sadness', 'fear', 'anger', 'enjoyment'], 'scores': [0.543228030204773, 0.24104918539524078, 0.16061578691005707, 0.05510697886347771]}"
NA0085-PC,OH OKAY SO THERE’S MUM AND STEPHEN AND YOU HAVE ONE DOG,Hm-hm,"{'sequence': ""A long time. A bit yucky. She's at work. In the bathroom in the big one. Yes. My real dad but he doesn't live with us and then we have one dog. Hm-hm"", 'labels': ['sadness', 'fear', 'anger', 'enjoyment'], 'scores': [0.5675076842308044, 0.2283726930618286, 0.1512959599494934, 0.05282369256019592]}"
NA0023-PC,OKAY SO WHEN YOU SAY HE WIPED CAN YOU DESCRIBE TO ME HOW HE DID THAT,He just wiped the wee,"{'sequence': 'He just wiped the wee', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.4239913523197174, 0.2266044169664383, 0.21836411952972412, 0.13104015588760376]}"
NA0023-PC,HM-HM DID HE USE ANYTHING,Yeah,"{'sequence': 'He just wiped the wee. Yeah', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.44246214628219604, 0.2193412035703659, 0.21463799476623535, 0.12355867028236389]}"
NA0023-PC,WHAT WAS THAT,Just his fingers,"{'sequence': 'He just wiped the wee. Yeah. Just his fingers', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.5278044939041138, 0.22135847806930542, 0.166611909866333, 0.08422510325908661]}"
NA0023-PC,OKAY AND THEN WHAT HAPPENED,And then I started crying,"{'sequence': 'And then I started crying', 'labels': ['sadness', 'fear', 'enjoyment', 'anger'], 'scores': [0.93219393491745, 0.04688062146306038, 0.011605003848671913, 0.009320438839495182]}"
NA0023-PC,HM-HM,And then he ran away,"{'sequence': 'And then I started crying. And then he ran away', 'labels': ['sadness', 'fear', 'enjoyment', 'anger'], 'scores': [0.9104117751121521, 0.06909502297639847, 0.011265721172094345, 0.00922751147300005]}"
NA0023-PC,HE RAN AWAY,Yeah,"{'sequence': 'And then I started crying. And then he ran away. Yeah', 'labels': ['sadness', 'fear', 'enjoyment', 'anger'], 'scores': [0.9002420902252197, 0.07421878725290298, 0.01550341583788395, 0.010035736486315727]}"
NA0023-PC,OKAY SO YOU MENTIONED BEFORE THAT HE SAID HE HAD TO HELP YOU CAN YOU TELL ME MORE ABOUT THAT,Yeah,"{'sequence': 'And then I started crying. And then he ran away. Yeah. Yeah', 'labels': ['sadness', 'fear', 'enjoyment', 'anger'], 'scores': [0.9050422310829163, 0.07001518458127975, 0.015329845249652863, 0.009612716734409332]}"
NA0064-PC,OKAY IS THERE ANYTHING ELSE YOU WANT TO TELL ME,No,"{'sequence': 'No', 'labels': ['sadness', 'enjoyment', 'fear', 'anger'], 'scores': [0.47002312541007996, 0.21263964474201202, 0.16136635839939117, 0.15597082674503326]}"
NA0064-PC,NO ARE YOU FEELING SAFE AT SCHOOL,Yes,"{'sequence': 'No. Yes', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.33269673585891724, 0.25528350472450256, 0.21071429550647736, 0.2013055384159088]}"
NA0064-PC,YES WHAT MAKES YOU FEEL SAFE,My friends are really nice,"{'sequence': 'My friends are really nice', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.8057018518447876, 0.08542346209287643, 0.0559762679040432, 0.052898429334163666]}"
NA0064-PC,FRIENDS ARE NICE,The teachers were nice,"{'sequence': 'The teachers were nice', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.6883605122566223, 0.15117689967155457, 0.08525679260492325, 0.07520578056573868]}"
NA0064-PC,TEACHERS ARE NICE OKAY IS THERE ANYTHING THAT MAKES YOU FEEL UNSAFE,Yes,"{'sequence': 'The teachers were nice. Yes', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.6353018879890442, 0.1776311993598938, 0.10781539231538773, 0.07925151288509369]}"
NA0064-PC,YEAH WHAT MAKES YOU FEEL UNSAFE,When Sam makes us go into the toilet,"{'sequence': 'The teachers were nice. Yes. When Sam makes us go into the toilet', 'labels': ['fear', 'anger', 'sadness', 'enjoyment'], 'scores': [0.4300466775894165, 0.24779462814331055, 0.18533676862716675, 0.13682198524475098]}"
NA0064-PC,OKAY HOW DOES HE MAKE YOU,I don't know,"{'sequence': ""The teachers were nice. Yes. When Sam makes us go into the toilet. I don't know"", 'labels': ['fear', 'anger', 'sadness', 'enjoyment'], 'scores': [0.41391944885253906, 0.2556167542934418, 0.17433562874794006, 0.1561281681060791]}"
NA0080-PC,HM-HM,And when I got there we were playing under the sprinkler,"{'sequence': 'And when I got there we were playing under the sprinkler', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.898918092250824, 0.03773890435695648, 0.034864794462919235, 0.028478212654590607]}"
NA0080-PC,OKAY SO YOU WERE PLAYING UNDER THE SPRINKLER AND WAS THAT WITH JANET,Yeah,"{'sequence': 'And when I got there we were playing under the sprinkler. Yeah', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.8966245651245117, 0.040156733244657516, 0.03502108156681061, 0.028197605162858963]}"
NA0080-PC,AND WHAT HAPPENED NEXT,Then her grandfather came out and started spraying us with the hose,"{'sequence': 'And when I got there we were playing under the sprinkler. Yeah. Then her grandfather came out and started spraying us with the hose', 'labels': ['anger', 'fear', 'enjoyment', 'sadness'], 'scores': [0.32028818130493164, 0.30904000997543335, 0.26178044080734253, 0.10889137536287308]}"
NA0080-PC,OKAY AND WHAT HAPPENED AFTER THAT,And then he asked us if we wanted to go in the spa,"{'sequence': 'And then he asked us if we wanted to go in the spa', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.813366711139679, 0.07516130805015564, 0.06178087741136551, 0.049691084772348404]}"
NA0080-PC,OKAY SO HE ASKED YOU IF YOU WANTED TO GO INTO THE SPA AND THEN WHAT HAPPENED AFTER THAT,We're only allowed to go in the spa with an adult,"{'sequence': ""And then he asked us if we wanted to go in the spa. We're only allowed to go in the spa with an adult"", 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.33451300859451294, 0.26906517148017883, 0.2282249480485916, 0.168196901679039]}"
NA0080-PC,HM-HM,So the three of us went in together,"{'sequence': ""And then he asked us if we wanted to go in the spa. We're only allowed to go in the spa with an adult. So the three of us went in together"", 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.44637951254844666, 0.22767320275306702, 0.18068644404411316, 0.14526082575321198]}"
NA0080-PC,OKAY SO WHAT HAPPENED AFTER YOU WENT INTO THE SPA WITH JANET AND HER GRANDFATHER,Janet and I were splashing each other,"{'sequence': ""And then he asked us if we wanted to go in the spa. We're only allowed to go in the spa with an adult. So the three of us went in together. Janet and I were splashing each other"", 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.623145580291748, 0.15699325501918793, 0.13602915406227112, 0.08383197337388992]}"
NA0100-PC,ONE TIME OKAY CAN YOU TELL ME EVERYTHING ABOUT WHAT HAPPENED WHEN YOUR NEIGHBOUR HURT YOUR PEE-PEE START FROM THE BEGINNING,Yeah,"{'sequence': 'Yeah', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.5909422636032104, 0.16306021809577942, 0.1298425793647766, 0.11615494638681412]}"
NA0100-PC,OKAY SO TELL ME EVERYTHING ABOUT WHAT HAPPENED WHEN YOUR NEIGHBOUR HURT YOUR PEE-PEE,I play hide and seek with him,"{'sequence': 'I play hide and seek with him', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.7219745516777039, 0.1776467114686966, 0.053855545818805695, 0.04652320221066475]}"
NA0100-PC,HM-HM,And we play after school,"{'sequence': 'And we play after school', 'labels': ['enjoyment', 'anger', 'fear', 'sadness'], 'scores': [0.8772588968276978, 0.04383164644241333, 0.042229726910591125, 0.036679770797491074]}"
NA0100-PC,OKAY,And he comes over to my house,"{'sequence': 'And we play after school. And he comes over to my house', 'labels': ['enjoyment', 'anger', 'fear', 'sadness'], 'scores': [0.8539977669715881, 0.055306825786828995, 0.0551304817199707, 0.035564880818128586]}"
NA0100-PC,OKAY YOUR HOUSE,And he came over when his mum was at work,"{'sequence': 'And we play after school. And he comes over to my house. And he came over when his mum was at work', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.8133232593536377, 0.07504457235336304, 0.06366072595119476, 0.04797149449586868]}"
NA0100-PC,OKAY SO TELL ME MORE SORRY I’LL START AGAIN SO WHAT ELSE HAPPENED WHEN YOUR NEIGHBOUR HURT YOUR PEE-PEE,I like hiding first because I'm really good at  hiding,"{'sequence': ""I like hiding first because I'm really good at  hiding"", 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.7820520997047424, 0.10927291214466095, 0.07046347111463547, 0.03821150213479996]}"
NA0100-PC,SO CAN YOU TELL ME THAT AGAIN YOU HIDE,First because I'm really good at hiding,"{'sequence': ""I like hiding first because I'm really good at  hiding. First because I'm really good at hiding"", 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.8886000514030457, 0.055498577654361725, 0.036973726004362106, 0.01892765983939171]}"
NA0092-PC,YOU DON’T LIVE WITH HIM SO DID SOMETHING HAPPEN TO YOU ON THE WEEKEND,Yes,"{'sequence': 'Yes', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.49521011114120483, 0.1819244772195816, 0.16202308237552643, 0.16084232926368713]}"
NA0092-PC,CAN YOU TELL ME MORE ABOUT THAT,Yes,"{'sequence': 'Yes. Yes', 'labels': ['enjoyment', 'fear', 'anger', 'sadness'], 'scores': [0.48184096813201904, 0.1941024214029312, 0.17281560599803925, 0.1512410193681717]}"
NA0092-PC,SO WHAT SORT OF THING HAPPENED,He hurt me,"{'sequence': 'Yes. Yes. He hurt me', 'labels': ['sadness', 'anger', 'fear', 'enjoyment'], 'scores': [0.5198106169700623, 0.25231480598449707, 0.18292272090911865, 0.04495193064212799]}"
NA0092-PC,HE HURT YOU AND CAN YOU TEL ME HOW HE HURT YOU,Yes,"{'sequence': 'Yes. Yes. He hurt me. Yes', 'labels': ['sadness', 'anger', 'fear', 'enjoyment'], 'scores': [0.5273731350898743, 0.287631094455719, 0.1492031067609787, 0.03579271212220192]}"
NA0092-PC,AND CAN YOU EXPLAIN,Yes,"{'sequence': 'Yes. Yes. He hurt me. Yes. Yes', 'labels': ['sadness', 'anger', 'fear', 'enjoyment'], 'scores': [0.5431197881698608, 0.30156999826431274, 0.12772934138774872, 0.02758087031543255]}"
NA0092-PC,HM,He just hurt me,"{'sequence': 'Yes. Yes. He hurt me. Yes. Yes. He just hurt me', 'labels': ['sadness', 'anger', 'fear', 'enjoyment'], 'scores': [0.5356824398040771, 0.21767333149909973, 0.1797756552696228, 0.06686859577894211]}"
NA0092-PC,PARDON,He just hurt me,"{'sequence': 'Yes. Yes. He hurt me. Yes. Yes. He just hurt me. He just hurt me', 'labels': ['sadness', 'anger', 'fear', 'enjoyment'], 'scores': [0.4809853434562683, 0.2063968926668167, 0.20119690895080566, 0.11142083257436752]}"
NA0007-PC ,SO IT WAS JUST YOU AND CALLUM,Yeah,"{'sequence': 'Yeah', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.5909422636032104, 0.16306021809577942, 0.1298425793647766, 0.11615494638681412]}"
NA0007-PC ,AND YOU TOLD ME THAT IT HURT YEAH,Hm-hm,"{'sequence': 'Yeah. Hm-hm', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.5367710590362549, 0.15918177366256714, 0.1551302969455719, 0.14891687035560608]}"
NA0007-PC ,AND I’M REALLY SORRY THAT THAT’S HAPPENED YEAH AND DID YOU SPEAK TO ANYBODY ABOUT WHAT HAS HAPPENED,Yeah,"{'sequence': 'Yeah. Hm-hm. Yeah', 'labels': ['enjoyment', 'fear', 'sadness', 'anger'], 'scores': [0.47907590866088867, 0.1870468705892563, 0.17504143714904785, 0.1588357836008072]}"
NA0007-PC ,YEAH WHO DID YOU SPEAK TO,My mum,"{'sequence': 'Yeah. Hm-hm. Yeah. My mum', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.37308910489082336, 0.249126598238945, 0.24111813306808472, 0.13666614890098572]}"
NA0007-PC ,YOU SPOKE TO YOUR MUM CAN YOU REMEMBER WHEN YOU SPOKE TO MUM,Yeah,"{'sequence': 'Yeah. Hm-hm. Yeah. My mum. Yeah', 'labels': ['sadness', 'enjoyment', 'fear', 'anger'], 'scores': [0.3317236006259918, 0.2955463230609894, 0.25248536467552185, 0.12024471163749695]}"
NA0007-PC ,YEAH WHEN WAS THAT,Just when she picked me up in the morning,"{'sequence': 'Yeah. Hm-hm. Yeah. My mum. Yeah. Just when she picked me up in the morning', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.43842238187789917, 0.23059041798114777, 0.22175906598567963, 0.10922811180353165]}"
NA0007-PC ,OKAY SO IT WAS THE NEXT DAY,Hm-hm,"{'sequence': 'Yeah. Hm-hm. Yeah. My mum. Yeah. Just when she picked me up in the morning. Hm-hm', 'labels': ['enjoyment', 'sadness', 'fear', 'anger'], 'scores': [0.42107218503952026, 0.23718327283859253, 0.21078617870807648, 0.13095837831497192]}"
NA0040-PC,OKAY DID YOU SAY ANYTHING TO THE LADY,No,"{'sequence': 'No', 'labels': ['sadness', 'enjoyment', 'fear', 'anger'], 'scores': [0.47002312541007996, 0.21263964474201202, 0.16136635839939117, 0.15597082674503326]}"
NA0040-PC,NO SO WHEN SHE ASKED IF YOU’RE OKAY YOU DIDN’T SAY ANYTHING TO HER,No,"{'sequence': 'No. No', 'labels': ['sadness', 'enjoyment', 'fear', 'anger'], 'scores': [0.34571126103401184, 0.2614560127258301, 0.22844581305980682, 0.16438685357570648]}"
NA0040-PC,NO OKAY SO WHAT DID YOU DO AFTER THAT,I went back to Mum,"{'sequence': 'No. No. I went back to Mum', 'labels': ['sadness', 'fear', 'anger', 'enjoyment'], 'scores': [0.36920225620269775, 0.2578026354312897, 0.18835753202438354, 0.18463760614395142]}"
NA0040-PC,YOU WENT BACK TO YOUR MUM OKAY AND DID YOU TELL YOUR MUM WHAT HAPPENED,Yeah,"{'sequence': 'No. No. I went back to Mum. Yeah', 'labels': ['sadness', 'enjoyment', 'fear', 'anger'], 'scores': [0.33624663949012756, 0.25593382120132446, 0.2408202737569809, 0.16699929535388947]}"
NA0040-PC,YEAH CAN YOU REMEMBER WHAT YOU SAID TO YOUR MUM,Yeah,"{'sequence': 'No. No. I went back to Mum. Yeah. Yeah', 'labels': ['sadness', 'fear', 'enjoyment', 'anger'], 'scores': [0.37552469968795776, 0.2368929386138916, 0.20643384754657745, 0.1811484843492508]}"
NA0040-PC,YEAH WHAT DID YOU SAY,I told her I was scared going to the toilet,"{'sequence': 'I told her I was scared going to the toilet', 'labels': ['fear', 'sadness', 'anger', 'enjoyment'], 'scores': [0.9143438339233398, 0.05395720154047012, 0.016941670328378677, 0.014757334254682064]}"
