transcript_Id,Interviewer,Child,Sentiment (window size 5 / no threshold)
NA0082-PC,OKAY,And then he said I was in trouble,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0672, 0.0543, 0.0461, 0.0707], grad_fn=<DivBackward0>))"
NA0082-PC,OKAY SO NO ONE ELSE WAS HOME WHERE WAS EVERYONE ELSE,Work,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0708, 0.0672, 0.0595, 0.0835], grad_fn=<DivBackward0>))"
NA0047-PC,OH YEAH AND WHAT DOES THAT MEAN,He tells me to go on my hands and knees,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1422, 0.1430, 0.1049, 0.1427], grad_fn=<DivBackward0>))"
NA0047-PC,HM-HM,And then he put the stick in my bottom,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1241, 0.1394, 0.0913, 0.1377], grad_fn=<DivBackward0>))"
NA0047-PC,OH OKAY HAS THIS HAPPENED BEFORE,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0899, 0.1064, 0.0684, 0.0956], grad_fn=<DivBackward0>))"
NA0047-PC,AND THEN WHAT HAPPENED,I started crying,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0619, 0.0831, 0.1243, 0.1208], grad_fn=<DivBackward0>))"
NA0047-PC,OKAY DID IT HURT,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0613, 0.0820, 0.1242, 0.1218], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,And so that’s when I started crying a lot and I couldn’t stop crying,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1619, 0.1894, 0.1858, 0.2038], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM AND WHAT HAPPENED NEXT,Then he just told me that we don’t have to play anymore,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1542, 0.1827, 0.1917, 0.2021], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,And so he just pulled his pants back up,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1474, 0.1730, 0.1837, 0.2048], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,And I let go of my dress,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1380, 0.1749, 0.1695, 0.1875], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM AND THEN WHAT HAPPENED,Then he just came over and he gave me a hug,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1013, 0.1452, 0.1522, 0.1563], grad_fn=<DivBackward0>))"
NA0082-PC,LOTS OF TIMES,Yes and then he just stopped,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0607, 0.0535, 0.1664, 0.1029], grad_fn=<DivBackward0>))"
NA0082-PC,OKAY IS THIS THE ONLY TIME THAT HE’S HIT YOU,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0574, 0.0472, 0.1513, 0.0917], grad_fn=<DivBackward0>))"
NA0082-PC,DO YOU REMEMBER HOW LONG HE WAS HITTING YOU FOR,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0480, 0.0363, 0.1367, 0.0847], grad_fn=<DivBackward0>))"
NA0082-PC,NO DO YOU KNOW WHERE HE GOT THE STICK FROM,Yeah he just got it from the garden,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0715, 0.0612, 0.1483, 0.1119], grad_fn=<DivBackward0>))"
NA0082-PC,OKAY AND WHO IS MARK,He’s my cousin,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0914, 0.0812, 0.1680, 0.1308], grad_fn=<DivBackward0>))"
NA0078-PC,AND WHAT HAPPENS AFTER THAT,And then I played outside,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1250, 0.1979, 0.1771, 0.1136], grad_fn=<DivBackward0>))"
NA0078-PC,YOU PLAY OUTSIDE OKAY YOU’VE DONE A GREAT JOB IN TALKING TO ME TODAY YOU’RE DOING REALLY WELL TELLME JUST FROM THE BEGINNING WHEN HE FOLLOWS YOU INTO THE CUPBOARD JUST TELL ME THAT BIT WHEN HE FOLLOWS YOU INTO THE CUPBOARD SO THE BIT WHEN HE GOES FIRST,He pulls his pants down,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1033, 0.1443, 0.1385, 0.1129], grad_fn=<DivBackward0>))"
NA0078-PC,YEAH WHAT THEN,He showed me his willy,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0923, 0.1492, 0.1275, 0.1213], grad_fn=<DivBackward0>))"
NA0078-PC,SO HE FOLLOWS YOU INTO THE CUPBOARD AND THEN HE PULLS HIS PANTS DOWN AND SHOWS YOU HIS WILLY IS THAT HAVE I GOT THAT RIGHT,Hm-hm,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0897, 0.1566, 0.1106, 0.1110], grad_fn=<DivBackward0>))"
NA0078-PC,OKAY AND WHAT THEN,Then I have to pull my dress up,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0706, 0.1292, 0.0829, 0.0909], grad_fn=<DivBackward0>))"
NA0043-PC,HM-HM WHAT HAPPENED AFTER THAT,And then we went back to play on the playground,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1069, 0.1048, 0.1322, 0.0351], grad_fn=<DivBackward0>))"
NA0043-PC,HM DID ANYTHING ELSE HAPPEN TO YOU WHILE YOU WERE IN THE TOILET WITH SAM,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0844, 0.0846, 0.1181, 0.0191], grad_fn=<DivBackward0>))"
NA0043-PC,YOU SAID THERE WERE OTHER BOYS THERE,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([ 0.0591,  0.0755,  0.1038, -0.0011], grad_fn=<DivBackward0>))"
NA0043-PC,WHAT HAPPENED WITH THE OTHER BOYS,They were just watching,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([ 0.0332,  0.0710,  0.0868, -0.0140], grad_fn=<DivBackward0>))"
NA0043-PC,HM-HM WHAT WERE THEY DOING WHEN THEY WERE WATCHING,They were just laughing,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0321, 0.1120, 0.1035, 0.0294], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY AND WHAT’S THAT,My undies,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1913, 0.2501, 0.1885, 0.2021], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY AND WHAT’S YOUR UNDIES LIKE,They’re white,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1558, 0.1418, 0.1243, 0.1574], grad_fn=<DivBackward0>))"
NA0079-PC,THEY’RE WHITE UNDIES OKAY GOOD GIRL OKAY THAT’S BRILLIANT YOU’VE GIVEN ME LOTS OF INFORMATION THERE SOPHIE OKAY SO WHERE WOULD YOUR CLOTHES BE NOW,He pulled my undies off,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1042, 0.1004, 0.0940, 0.1316], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY AND WHERE WERE THEY WHERE DID THEY GO,I don’t know,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1348, 0.1221, 0.1085, 0.1557], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY THAT’S FINE AND WHEN YOU TALK TO MUMMY DID YOU TELL MUMMY THAT YOUR UNDIES WERE OFF,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1265, 0.1134, 0.0995, 0.1418], grad_fn=<DivBackward0>))"
NA0054-PC,HM-HM,And I really needed to go to the toilet,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1090, 0.1034, 0.1276, 0.1088], grad_fn=<DivBackward0>))"
NA0054-PC,OKAY AND THEN WHAT HAPPENED NEXT,I went to the toilet by myself because Mum couldn’t leave my baby brother by himself,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1230, 0.1365, 0.1064, 0.0962], grad_fn=<DivBackward0>))"
NA0054-PC,AH-HA,And then I went to the toilet by myself,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1159, 0.1327, 0.0889, 0.0925], grad_fn=<DivBackward0>))"
NA0054-PC,OKAY AND TELL ME EVERYTHING THAT HAPPENED FROM WHEN YOU WENT TO THE TOILET,I went into the toilet and I didn’t lock the door because I didn’t want to get stuck in,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1438, 0.1583, 0.0887, 0.1174], grad_fn=<DivBackward0>))"
NA0054-PC,HM-HM,And then the bad man came inside,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1404, 0.1546, 0.1043, 0.1165], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,So that’s what I was doing and he was helping me,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1326, 0.1800, 0.1888, 0.1912], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM AND CAN YOU TELL ME MORE ABOUT WHAT HAPPENED IN THE CUPBOARD BECAUSE REMEMBER I WASN’T THERE SO I DON’T KNOW WHAT HAPPENED,He said that the game was called show and tell,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1087, 0.1411, 0.1453, 0.1542], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,But when I play normal show and tell it’s not with your privates,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0483, 0.0955, 0.0479, 0.0597], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM AND SO WHAT HAPPENED WHEN THERE WAS A SURPRISE,It was just when he showed me his gross willy,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0650, 0.1182, 0.0702, 0.0788], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,And it made me really scared,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1184, 0.1262, 0.0660, 0.0735], grad_fn=<DivBackward0>))"
