transcript_Id,Interviewer,Child,Sentiment (window size 7 / no threshold)
NA0020-PC,OKAY SO LET ME JUST GO OVER WHAT YOU TOLD ME YOU SAID THAT YOU WERE IN HIS LOUNGE ROOM AND YOU WERE HE WAS ON HIS COMPUTER AND WHERE WERE YOU SITTING,I wasn't sitting,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0173,  0.0383,  0.0281,  0.0258], grad_fn=<DivBackward0>))"
NA0020-PC,OKAY SO WHERE WERE YOU WHEN HE WAS ON HIS COMPUTER WHERE WERE YOU,Standing next to him,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0220,  0.0269,  0.0290,  0.0253], grad_fn=<DivBackward0>))"
NA0016-M6,HM-HM,And he was angry because his dinner was cold,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1826, 0.1562, 0.1755, 0.3093], grad_fn=<DivBackward0>))"
NA0016-M6,WHAT HAPPENED THEN,Then he just was throwing his spaghetti at the wall and the plate smashed everywhere,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1350, 0.1216, 0.1476, 0.2566], grad_fn=<DivBackward0>))"
NA0016-M6,THE PLATE SMASHED EVERYWHERE,Yeah and it made this big red mark on the wall,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1215, 0.1039, 0.1330, 0.2296], grad_fn=<DivBackward0>))"
NA0016-M6,HM WHAT ELSE HAPPENED,Then that was when he was just being nasty and saying mean things,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1164, 0.1131, 0.1230, 0.2419], grad_fn=<DivBackward0>))"
NA0016-M6,HM-HM,And that was the part where he hurt Mum,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1338, 0.1427, 0.1404, 0.2497], grad_fn=<DivBackward0>))"
NA0016-M6,TELL ME MORE ABOUT THE PART WHERE HE’S HURT YOUR MUM,He just hurt her and she fell down on the ground,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1284, 0.1371, 0.1404, 0.2356], grad_fn=<DivBackward0>))"
NA0016-M6,HM-HM,And she wasn't moving,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1243, 0.1317, 0.1355, 0.2308], grad_fn=<DivBackward0>))"
NA0072-PC ,OKAY YOU SAID THAT THAT HAPPENED MORE THAN ONE TIME DID IT HAPPEN MORE THAN ONE TIME ON DIFFERENT DAYS OR MORE THAN ONE TIME ON THE SAME DAY,On different days,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0983, 0.1582, 0.1423, 0.1427], grad_fn=<DivBackward0>))"
NA0072-PC ,OKAY TELL ME ABOUT ANOTHER TIME THAT YOU CAN REMEMBER,I woke up and his dirty spot was in his hand and then we heard a noise,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0015, 0.0190, 0.0574, 0.0356], grad_fn=<DivBackward0>))"
NA0072-PC ,OKAY AND THEN WHAT HAPPENED,And then he got into bed,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0090,  0.0253,  0.0378,  0.0407], grad_fn=<DivBackward0>))"
NA0072-PC ,HM-HM TELL ME ABOUT THE PART WHERE YOU SAID YOU HEARD A NOISE,We heard a noise and I think it was my aunty and uncle going to bed,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0035,  0.0156,  0.0256,  0.0362], grad_fn=<DivBackward0>))"
NA0072-PC ,HM-HM AND DOES ANYONE ELSE APART FROM MUM KNOW THAT CALLUM HAD PUT HIS DIRTY SPOT IN YOUR BOTTOM,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0109,  0.0060,  0.0214,  0.0222], grad_fn=<DivBackward0>))"
NA0072-PC ,OKAY SO WHERE WERE YOUR AUNTY AND UNCLE WHEN CALLUM PUT HIS DIRTY SPOT IN YOUR BOTTOM,I think they were asleep,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0156, -0.0001,  0.0225,  0.0219], grad_fn=<DivBackward0>))"
NA0072-PC ,OKAY AND HAS CALLUM EVER SAID ANYTHING TO YOU ABOUT PUTTING HIS DIRTY SPOT IN YOUR BOTTOM,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0094,  0.0010,  0.0235,  0.0258], grad_fn=<DivBackward0>))"
NA0085-PC,UP TO YOUR CHIN ALL RIGHT SO TELL ME ABOUT THE BIT WHEN HE TICKLES YOUR MINI HOW LONG DOES HE DO THIS FOR,A long time,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.2392, 0.3065, 0.3053, 0.2415], grad_fn=<DivBackward0>))"
NA0085-PC,A LONG TIME WHAT DOES IT FEEL LIKE,A bit yucky,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1156, 0.1633, 0.1324, 0.0922], grad_fn=<DivBackward0>))"
NA0085-PC,OKAY ALL RIGHT WHEN THIS HAPPENS WHERE’S MUM,She's at work,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0748, 0.1575, 0.1206, 0.0991], grad_fn=<DivBackward0>))"
NA0085-PC,HM-HM I WANT TO FIND OUT A BIT MORE ABOUT WHERE THIS HAPPENED WHERE DO YOU HAVE YOUR BATH,In the bathroom in the big one,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0487, 0.1261, 0.0602, 0.0726], grad_fn=<DivBackward0>))"
NA0085-PC,IN THE BIG BATHROOM OKAY SO I KNOW A LITTLE BIT ABOUT YOUR FAMILY BUT CAN YOU TELL ME A BIT MORE ABOUT YOUR FAMILY I KNOW YOU’VE GOT A MUM AND STEPHEN CAN YOU TELL ME MORE ABOUT YOUR FAMILY,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0117, 0.0855, 0.0322, 0.0339], grad_fn=<DivBackward0>))"
NA0085-PC,TELL ME WHO’S IN YOUR FAMILY,My real dad but he doesn't live with us and then we have one dog,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0113, 0.0612, 0.0168, 0.0254], grad_fn=<DivBackward0>))"
NA0085-PC,OH OKAY SO THERE’S MUM AND STEPHEN AND YOU HAVE ONE DOG,Hm-hm,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0096, 0.0659, 0.0204, 0.0264], grad_fn=<DivBackward0>))"
NA0023-PC,OKAY SO WHEN YOU SAY HE WIPED CAN YOU DESCRIBE TO ME HOW HE DID THAT,He just wiped the wee,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0860, 0.1279, 0.1228, 0.1133], grad_fn=<DivBackward0>))"
NA0023-PC,HM-HM DID HE USE ANYTHING,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0364, 0.0713, 0.0987, 0.0657], grad_fn=<DivBackward0>))"
NA0023-PC,WHAT WAS THAT,Just his fingers,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0410, 0.1014, 0.0818, 0.0637], grad_fn=<DivBackward0>))"
NA0023-PC,OKAY AND THEN WHAT HAPPENED,And then I started crying,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0263, 0.0704, 0.1219, 0.0869], grad_fn=<DivBackward0>))"
NA0023-PC,HM-HM,And then he ran away,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0435, 0.0652, 0.1140, 0.0712], grad_fn=<DivBackward0>))"
NA0023-PC,HE RAN AWAY,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0431, 0.0609, 0.1114, 0.0677], grad_fn=<DivBackward0>))"
NA0023-PC,OKAY SO YOU MENTIONED BEFORE THAT HE SAID HE HAD TO HELP YOU CAN YOU TELL ME MORE ABOUT THAT,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0420, 0.0597, 0.1094, 0.0655], grad_fn=<DivBackward0>))"
NA0064-PC,OKAY IS THERE ANYTHING ELSE YOU WANT TO TELL ME,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.2126, 0.2124, 0.2860, 0.2606], grad_fn=<DivBackward0>))"
NA0064-PC,NO ARE YOU FEELING SAFE AT SCHOOL,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1359, 0.1735, 0.2105, 0.1936], grad_fn=<DivBackward0>))"
NA0064-PC,YES WHAT MAKES YOU FEEL SAFE,My friends are really nice,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([ 0.0006,  0.0768,  0.0892, -0.0192], grad_fn=<DivBackward0>))"
NA0064-PC,FRIENDS ARE NICE,The teachers were nice,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0281,  0.0514,  0.0604, -0.0628], grad_fn=<DivBackward0>))"
NA0064-PC,TEACHERS ARE NICE OKAY IS THERE ANYTHING THAT MAKES YOU FEEL UNSAFE,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0238,  0.0615,  0.0654, -0.0546], grad_fn=<DivBackward0>))"
NA0064-PC,YEAH WHAT MAKES YOU FEEL UNSAFE,When Sam makes us go into the toilet,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0159,  0.0757,  0.0365, -0.0318], grad_fn=<DivBackward0>))"
NA0064-PC,OKAY HOW DOES HE MAKE YOU,I don't know,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0037,  0.0811,  0.0328, -0.0197], grad_fn=<DivBackward0>))"
NA0080-PC,HM-HM,And when I got there we were playing under the sprinkler,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1068, 0.1246, 0.1328, 0.0770], grad_fn=<DivBackward0>))"
NA0080-PC,OKAY SO YOU WERE PLAYING UNDER THE SPRINKLER AND WAS THAT WITH JANET,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0754, 0.1018, 0.1210, 0.0499], grad_fn=<DivBackward0>))"
NA0080-PC,AND WHAT HAPPENED NEXT,Then her grandfather came out and started spraying us with the hose,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0694, 0.0916, 0.1076, 0.0614], grad_fn=<DivBackward0>))"
NA0080-PC,OKAY AND WHAT HAPPENED AFTER THAT,And then he asked us if we wanted to go in the spa,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0468, 0.0922, 0.0893, 0.0492], grad_fn=<DivBackward0>))"
NA0080-PC,OKAY SO HE ASKED YOU IF YOU WANTED TO GO INTO THE SPA AND THEN WHAT HAPPENED AFTER THAT,We're only allowed to go in the spa with an adult,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0411, 0.0873, 0.0512, 0.0352], grad_fn=<DivBackward0>))"
NA0080-PC,HM-HM,So the three of us went in together,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0341, 0.0791, 0.0507, 0.0324], grad_fn=<DivBackward0>))"
NA0080-PC,OKAY SO WHAT HAPPENED AFTER YOU WENT INTO THE SPA WITH JANET AND HER GRANDFATHER,Janet and I were splashing each other,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0353, 0.0976, 0.0547, 0.0430], grad_fn=<DivBackward0>))"
NA0100-PC,ONE TIME OKAY CAN YOU TELL ME EVERYTHING ABOUT WHAT HAPPENED WHEN YOUR NEIGHBOUR HURT YOUR PEE-PEE START FROM THE BEGINNING,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1239, 0.2225, 0.3108, 0.2292], grad_fn=<DivBackward0>))"
NA0100-PC,OKAY SO TELL ME EVERYTHING ABOUT WHAT HAPPENED WHEN YOUR NEIGHBOUR HURT YOUR PEE-PEE,I play hide and seek with him,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([ 0.0425,  0.0461,  0.0572, -0.0222], grad_fn=<DivBackward0>))"
NA0100-PC,HM-HM,And we play after school,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([ 0.0242,  0.0419,  0.0293, -0.0366], grad_fn=<DivBackward0>))"
NA0100-PC,OKAY,And he comes over to my house,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([ 0.0166,  0.0378,  0.0378, -0.0244], grad_fn=<DivBackward0>))"
NA0100-PC,OKAY YOUR HOUSE,And he came over when his mum was at work,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([ 0.0288,  0.0553,  0.0575, -0.0002], grad_fn=<DivBackward0>))"
NA0100-PC,OKAY SO TELL ME MORE SORRY I’LL START AGAIN SO WHAT ELSE HAPPENED WHEN YOUR NEIGHBOUR HURT YOUR PEE-PEE,I like hiding first because I'm really good at  hiding,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0651, 0.0818, 0.0318, 0.0066], grad_fn=<DivBackward0>))"
NA0100-PC,SO CAN YOU TELL ME THAT AGAIN YOU HIDE,First because I'm really good at hiding,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0712, 0.0853, 0.0328, 0.0147], grad_fn=<DivBackward0>))"
NA0092-PC,YOU DON’T LIVE WITH HIM SO DID SOMETHING HAPPEN TO YOU ON THE WEEKEND,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1363, 0.1877, 0.2866, 0.2049], grad_fn=<DivBackward0>))"
NA0092-PC,CAN YOU TELL ME MORE ABOUT THAT,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1512, 0.2302, 0.2296, 0.2164], grad_fn=<DivBackward0>))"
NA0092-PC,SO WHAT SORT OF THING HAPPENED,He hurt me,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0117, 0.0537, 0.1152, 0.0959], grad_fn=<DivBackward0>))"
NA0092-PC,HE HURT YOU AND CAN YOU TEL ME HOW HE HURT YOU,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0072, 0.0356, 0.0868, 0.0732], grad_fn=<DivBackward0>))"
NA0092-PC,AND CAN YOU EXPLAIN,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0035,  0.0281,  0.0741,  0.0585], grad_fn=<DivBackward0>))"
NA0092-PC,HM,He just hurt me,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0063, 0.0332, 0.0808, 0.0882], grad_fn=<DivBackward0>))"
NA0092-PC,PARDON,He just hurt me,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([-0.0017,  0.0266,  0.0784,  0.0893], grad_fn=<DivBackward0>))"
NA0007-PC ,SO IT WAS JUST YOU AND CALLUM,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1239, 0.2225, 0.3108, 0.2292], grad_fn=<DivBackward0>))"
NA0007-PC ,AND YOU TOLD ME THAT IT HURT YEAH,Hm-hm,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0810, 0.1818, 0.1682, 0.1186], grad_fn=<DivBackward0>))"
NA0007-PC ,AND I’M REALLY SORRY THAT THAT’S HAPPENED YEAH AND DID YOU SPEAK TO ANYBODY ABOUT WHAT HAS HAPPENED,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0744, 0.1574, 0.1155, 0.0978], grad_fn=<DivBackward0>))"
NA0007-PC ,YEAH WHO DID YOU SPEAK TO,My mum,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0881, 0.1008, 0.0918, 0.0933], grad_fn=<DivBackward0>))"
NA0007-PC ,YOU SPOKE TO YOUR MUM CAN YOU REMEMBER WHEN YOU SPOKE TO MUM,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0788, 0.0805, 0.0644, 0.0780], grad_fn=<DivBackward0>))"
NA0007-PC ,YEAH WHEN WAS THAT,Just when she picked me up in the morning,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0703, 0.0569, 0.0357, 0.0494], grad_fn=<DivBackward0>))"
NA0007-PC ,OKAY SO IT WAS THE NEXT DAY,Hm-hm,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0696, 0.0604, 0.0252, 0.0567], grad_fn=<DivBackward0>))"
NA0040-PC,OKAY DID YOU SAY ANYTHING TO THE LADY,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.2126, 0.2124, 0.2860, 0.2606], grad_fn=<DivBackward0>))"
NA0040-PC,NO SO WHEN SHE ASKED IF YOU’RE OKAY YOU DIDN’T SAY ANYTHING TO HER,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1974, 0.2031, 0.1855, 0.2465], grad_fn=<DivBackward0>))"
NA0040-PC,NO OKAY SO WHAT DID YOU DO AFTER THAT,I went back to Mum,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0732, 0.0561, 0.1408, 0.0605], grad_fn=<DivBackward0>))"
NA0040-PC,YOU WENT BACK TO YOUR MUM OKAY AND DID YOU TELL YOUR MUM WHAT HAPPENED,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0600, 0.0494, 0.1342, 0.0557], grad_fn=<DivBackward0>))"
NA0040-PC,YEAH CAN YOU REMEMBER WHAT YOU SAID TO YOUR MUM,Yeah,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0569, 0.0499, 0.1283, 0.0535], grad_fn=<DivBackward0>))"
NA0040-PC,YEAH WHAT DID YOU SAY,I told her I was scared going to the toilet,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1537, 0.0685, 0.0775, 0.0235], grad_fn=<DivBackward0>))"
NA0040-PC,OKAY AND WHAT JESSICA DO YOU REMEMBER WHAT YOU WERE WEARING WHEN YOU WENT TO THE TOILET,Hm-hm,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1655, 0.0836, 0.0782, 0.0338], grad_fn=<DivBackward0>))"
