transcript_Id,Interviewer,Child,Sentiment (window size 5 / no threshold)
NA0082-PC,DO YOU REMEMBER HOW LONG HE WAS HITTING YOU FOR,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0130, 0.0197, 0.0670, 0.0707], grad_fn=<DivBackward0>))"
NA0082-PC,NO DO YOU KNOW WHERE HE GOT THE STICK FROM,Yeah he just got it from the garden,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0302, 0.0334, 0.0808, 0.0819], grad_fn=<DivBackward0>))"
NA0082-PC,OKAY AND WHO IS MARK,He’s my cousin,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0379, 0.0346, 0.0788, 0.0871], grad_fn=<DivBackward0>))"
NA0078-PC,AND WHAT HAPPENS AFTER THAT,And then I played outside,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1580, 0.1939, 0.1500, 0.1369], grad_fn=<DivBackward0>))"
NA0078-PC,YOU PLAY OUTSIDE OKAY YOU’VE DONE A GREAT JOB IN TALKING TO ME TODAY YOU’RE DOING REALLY WELL TELLME JUST FROM THE BEGINNING WHEN HE FOLLOWS YOU INTO THE CUPBOARD JUST TELL ME THAT BIT WHEN HE FOLLOWS YOU INTO THE CUPBOARD SO THE BIT WHEN HE GOES FIRST,He pulls his pants down,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1184, 0.1785, 0.1031, 0.1058], grad_fn=<DivBackward0>))"
NA0078-PC,YEAH WHAT THEN,He showed me his willy,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1090, 0.1701, 0.0950, 0.1066], grad_fn=<DivBackward0>))"
NA0078-PC,SO HE FOLLOWS YOU INTO THE CUPBOARD AND THEN HE PULLS HIS PANTS DOWN AND SHOWS YOU HIS WILLY IS THAT HAVE I GOT THAT RIGHT,Hm-hm,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1072, 0.1680, 0.0901, 0.1076], grad_fn=<DivBackward0>))"
NA0078-PC,OKAY AND WHAT THEN,Then I have to pull my dress up,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1000, 0.1610, 0.0803, 0.1032], grad_fn=<DivBackward0>))"
NA0043-PC,HM-HM WHAT HAPPENED AFTER THAT,And then we went back to play on the playground,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0929, 0.1164, 0.1017, 0.0582], grad_fn=<DivBackward0>))"
NA0043-PC,HM DID ANYTHING ELSE HAPPEN TO YOU WHILE YOU WERE IN THE TOILET WITH SAM,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0488, 0.0727, 0.0351, 0.0410], grad_fn=<DivBackward0>))"
NA0043-PC,YOU SAID THERE WERE OTHER BOYS THERE,Yes,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0435, 0.0582, 0.0410, 0.0330], grad_fn=<DivBackward0>))"
NA0043-PC,WHAT HAPPENED WITH THE OTHER BOYS,They were just watching,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0535, 0.0707, 0.0492, 0.0451], grad_fn=<DivBackward0>))"
NA0043-PC,HM-HM WHAT WERE THEY DOING WHEN THEY WERE WATCHING,They were just laughing,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0625, 0.1111, 0.0541, 0.0663], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY AND WHAT’S THAT,My undies,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1585, 0.1963, 0.1264, 0.1698], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY AND WHAT’S YOUR UNDIES LIKE,They’re white,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1193, 0.1596, 0.0828, 0.1507], grad_fn=<DivBackward0>))"
NA0079-PC,THEY’RE WHITE UNDIES OKAY GOOD GIRL OKAY THAT’S BRILLIANT YOU’VE GIVEN ME LOTS OF INFORMATION THERE SOPHIE OKAY SO WHERE WOULD YOUR CLOTHES BE NOW,He pulled my undies off,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0823, 0.1181, 0.0545, 0.1176], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY AND WHERE WERE THEY WHERE DID THEY GO,I don’t know,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0807, 0.1152, 0.0665, 0.1156], grad_fn=<DivBackward0>))"
NA0079-PC,OKAY THAT’S FINE AND WHEN YOU TALK TO MUMMY DID YOU TELL MUMMY THAT YOUR UNDIES WERE OFF,No,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0838, 0.1230, 0.0541, 0.1119], grad_fn=<DivBackward0>))"
NA0054-PC,HM-HM,And I really needed to go to the toilet,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0637, 0.1040, 0.0710, 0.0870], grad_fn=<DivBackward0>))"
NA0054-PC,OKAY AND THEN WHAT HAPPENED NEXT,I went to the toilet by myself because Mum couldn’t leave my baby brother by himself,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1192, 0.1263, 0.1007, 0.0993], grad_fn=<DivBackward0>))"
NA0054-PC,AH-HA,And then I went to the toilet by myself,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0956, 0.1129, 0.0727, 0.0793], grad_fn=<DivBackward0>))"
NA0054-PC,OKAY AND TELL ME EVERYTHING THAT HAPPENED FROM WHEN YOU WENT TO THE TOILET,I went into the toilet and I didn’t lock the door because I didn’t want to get stuck in,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1455, 0.1558, 0.1036, 0.1267], grad_fn=<DivBackward0>))"
NA0054-PC,HM-HM,And then the bad man came inside,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1350, 0.1455, 0.1074, 0.1239], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,So that’s what I was doing and he was helping me,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0718, 0.1276, 0.1193, 0.1326], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM AND CAN YOU TELL ME MORE ABOUT WHAT HAPPENED IN THE CUPBOARD BECAUSE REMEMBER I WASN’T THERE SO I DON’T KNOW WHAT HAPPENED,He said that the game was called show and tell,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.1113, 0.1297, 0.1207, 0.1307], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,But when I play normal show and tell it’s not with your privates,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0670, 0.1115, 0.0739, 0.0814], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM AND SO WHAT HAPPENED WHEN THERE WAS A SURPRISE,It was just when he showed me his gross willy,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0671, 0.0985, 0.0610, 0.0753], grad_fn=<DivBackward0>))"
NA0038-M6,HM-HM,And it made me really scared,"(['fear', 'enjoyment', 'sadness', 'anger'], tensor([0.0963, 0.1046, 0.0611, 0.0733], grad_fn=<DivBackward0>))"
